CRS_ID,Measured_point_ID,X,Y,Z,Distance,Interval
3955,3754,710676.6049076653,6103639.24732786,-1.825225,1.6000000001567487,0.4
3955,3755,710676.4364631426,6103638.884524275,-1.825225,1.6000000001567487,0.4
3955,3756,710676.26801862,6103638.521720687,-1.825225,1.6000000001567487,0.4
3955,3757,710676.0995740973,6103638.158917101,-1.825225,1.6000000001567487,0.4
3955,3758,710675.9311295747,6103637.796113513,-1.825225,1.6000000001567487,0.4
3955,3759,710675.762685052,6103637.433309928,-1.825225,1.6000000001567487,0.4
3955,3760,710675.5942405293,6103637.07050634,-1.825225,1.6000000001567487,0.4
3955,3761,710675.4257960067,6103636.707702754,-1.825225,1.6000000001567487,0.4
3955,3762,710675.257351484,6103636.344899166,-1.825225,1.6000000001567487,0.4
3955,3763,710675.0889069614,6103635.982095581,-1.825225,1.6000000001567487,0.4
3955,3764,710674.9204624387,6103635.619291993,-1.825225,1.6000000001567487,0.4
3955,3765,710674.7520179161,6103635.256488407,-1.825225,1.6000000001567487,0.4
3955,3766,710674.5835733934,6103634.893684819,-1.825225,1.6000000001567487,0.4
3955,3767,710674.4151288708,6103634.5308812335,-1.825225,1.6000000001567487,0.4
3955,3768,710674.2466843481,6103634.168077646,-1.825225,1.6000000001567487,0.4
3955,3769,710674.0782398254,6103633.80527406,-1.825225,1.6000000001567487,0.4
3955,3770,710673.9097953028,6103633.442470472,-1.825225,1.6000000001567487,0.4
3955,3771,710673.7413507801,6103633.0796668865,-1.825225,1.6000000001567487,0.4
3955,3772,710673.5729062575,6103632.716863299,-1.825225,1.6000000001567487,0.4
3955,3773,710673.4044617348,6103632.354059713,-1.825225,1.6000000001567487,0.4
3955,3774,710673.2360172122,6103631.991256125,-1.825225,1.6000000001567487,0.4
3955,3775,710673.0675726895,6103631.628452539,-1.825225,1.6000000001567487,0.4
3955,3776,710672.8991281668,6103631.265648952,-1.825225,1.6000000001567487,0.4
3955,3777,710672.7306836442,6103630.902845366,-1.825225,1.6000000001567487,0.4
3955,3778,710672.5622391215,6103630.540041778,-1.825225,1.6000000001567487,0.4
3955,3779,710672.3937945989,6103630.177238192,-1.825225,1.6000000001567487,0.4
3955,3780,710672.2253500762,6103629.814434605,-1.825225,1.6000000001567487,0.4
3955,3781,710672.0569055536,6103629.451631019,-1.825225,1.6000000001567487,0.4
3955,3782,710671.8884610309,6103629.088827431,-1.825225,1.6000000001567487,0.4
3955,3783,710671.7200165082,6103628.726023845,-1.825225,1.6000000001567487,0.4
3955,3784,710671.5515719856,6103628.363220258,-1.825225,1.6000000001567487,0.4
3955,3785,710671.3831274629,6103628.000416672,-1.825225,1.6000000001567487,0.4
3955,3786,710671.2146829403,6103627.637613084,-1.825225,1.6000000001567487,0.4
3955,3787,710671.0462384176,6103627.274809498,-1.825225,1.6000000001567487,0.4
3955,3788,710670.877793895,6103626.912005911,-1.825225,1.6000000001567487,0.4
3955,3789,710670.7093493723,6103626.549202325,-1.825225,1.6000000001567487,0.4
3955,3790,710670.5409048497,6103626.186398737,-1.825225,1.6000000001567487,0.4
3955,3791,710670.372460327,6103625.823595151,-1.825225,1.6000000001567487,0.4
3955,3792,710670.2040158043,6103625.460791564,-1.825225,1.6000000001567487,0.4
3955,3793,710670.0355712817,6103625.097987978,-1.825225,1.6000000001567487,0.4
3955,3794,710669.867126759,6103624.73518439,-1.825225,1.6000000001567487,0.4
