CRS_ID,Measured_point_ID,X,Y,Z,Distance,Interval
3958,7507,710672.25126462,6103641.268662132,-1.825225,1.6000000001567487,0.4
3958,7508,710672.0828200973,6103640.9058585465,-1.825225,1.6000000001567487,0.4
3958,7509,710671.9143755747,6103640.543054959,-1.825225,1.6000000001567487,0.4
3958,7510,710671.745931052,6103640.180251373,-1.825225,1.6000000001567487,0.4
3958,7511,710671.5774865294,6103639.817447785,-1.825225,1.6000000001567487,0.4
3958,7512,710671.4090420067,6103639.454644199,-1.825225,1.6000000001567487,0.4
3958,7513,710671.240597484,6103639.091840612,-1.825225,1.6000000001567487,0.4
3958,7514,710671.0721529614,6103638.729037026,-1.825225,1.6000000001567487,0.4
3958,7515,710670.9037084387,6103638.366233438,-1.825225,1.6000000001567487,0.4
3958,7516,710670.7352639161,6103638.003429852,-1.825225,1.6000000001567487,0.4
3958,7517,710670.5668193934,6103637.640626265,-1.825225,1.6000000001567487,0.4
3958,7518,710670.3983748708,6103637.277822679,-1.825225,1.6000000001567487,0.4
3958,7519,710670.2299303481,6103636.915019091,-1.825225,1.6000000001567487,0.4
3958,7520,710670.0614858255,6103636.552215505,-1.825225,1.6000000001567487,0.4
3958,7521,710669.8930413028,6103636.189411918,-1.825225,1.6000000001567487,0.4
3958,7522,710669.7245967801,6103635.826608332,-1.825225,1.6000000001567487,0.4
3958,7523,710669.5561522575,6103635.463804744,-1.825225,1.6000000001567487,0.4
3958,7524,710669.3877077348,6103635.101001158,-1.825225,1.6000000001567487,0.4
3958,7525,710669.2192632122,6103634.738197571,-1.825225,1.6000000001567487,0.4
3958,7526,710669.0508186895,6103634.375393985,-1.825225,1.6000000001567487,0.4
3958,7527,710668.8823741669,6103634.012590397,-1.825225,1.6000000001567487,0.4
3958,7528,710668.7139296442,6103633.649786811,-1.825225,1.6000000001567487,0.4
3958,7529,710668.5454851215,6103633.286983224,-1.825225,1.6000000001567487,0.4
3958,7530,710668.3770405989,6103632.924179638,-1.825225,1.6000000001567487,0.4
3958,7531,710668.2085960762,6103632.56137605,-1.825225,1.6000000001567487,0.4
3958,7532,710668.0401515536,6103632.198572464,-1.825225,1.6000000001567487,0.4
3958,7533,710667.8717070309,6103631.835768877,-1.825225,1.6000000001567487,0.4
3958,7534,710667.7032625083,6103631.472965291,-1.825225,1.6000000001567487,0.4
3958,7535,710667.5348179856,6103631.110161703,-1.825225,1.6000000001567487,0.4
3958,7536,710667.366373463,6103630.747358117,-1.825225,1.6000000001567487,0.4
3958,7537,710667.1979289403,6103630.38455453,-1.825225,1.6000000001567487,0.4
3958,7538,710667.0294844176,6103630.021750944,-1.825225,1.6000000001567487,0.4
3958,7539,710666.861039895,6103629.658947356,-1.825225,1.6000000001567487,0.4
3958,7540,710666.6925953723,6103629.29614377,-1.825225,1.6000000001567487,0.4
3958,7541,710666.5241508497,6103628.9333401825,-1.825225,1.6000000001567487,0.4
3958,7542,710666.355706327,6103628.570536597,-1.825225,1.6000000001567487,0.4
3958,7543,710666.1872618044,6103628.207733009,-1.825225,1.6000000001567487,0.4
3958,7544,710666.0188172817,6103627.844929423,-1.825225,1.6000000001567487,0.4
3958,7545,710665.850372759,6103627.4821258355,-1.825225,1.6000000001567487,0.4
3958,7546,710665.6819282364,6103627.11932225,-1.825225,1.6000000001567487,0.4
3958,7547,710665.5134837137,6103626.756518662,-1.825225,1.6000000001567487,0.4
3958,7548,710665.3450391911,6103626.393715076,-1.825225,1.6000000001567487,0.4
3958,7549,710665.1765946684,6103626.030911488,-1.825225,1.6000000001567487,0.4
3958,7550,710665.0081501458,6103625.668107903,-1.825225,1.6000000001567487,0.4
