CRS_ID,Measured_point_ID,X,Y,Z,Distance,Interval
3960,10009,710669.3488359231,6103642.616218314,0,1.6000000001567487,0.4
3960,10010,710669.1803914005,6103642.253414728,0,1.6000000001567487,0.4
3960,10011,710669.0119468778,6103641.89061114,0,1.6000000001567487,0.4
3960,10012,710668.8435023552,6103641.527807554,0,1.6000000001567487,0.4
3960,10013,710668.6750578325,6103641.165003967,0,1.6000000001567487,0.4
3960,10014,710668.5066133098,6103640.802200381,0,1.6000000001567487,0.4
3960,10015,710668.3381687872,6103640.439396793,0,1.6000000001567487,0.4
3960,10016,710668.1697242645,6103640.076593207,0,1.6000000001567487,0.4
3960,10017,710668.0012797419,6103639.7137896195,0,1.6000000001567487,0.4
3960,10018,710667.8328352192,6103639.350986034,0,1.6000000001567487,0.4
3960,10019,710667.6643906966,6103638.988182446,0,1.6000000001567487,0.4
3960,10020,710667.4959461739,6103638.62537886,0,1.6000000001567487,0.4
3960,10021,710667.3275016512,6103638.2625752725,0,1.6000000001567487,0.4
3960,10022,710667.1590571286,6103637.899771687,0,1.6000000001567487,0.4
3960,10023,710666.9906126059,6103637.536968099,0,1.6000000001567487,0.4
3960,10024,710666.8221680833,6103637.174164513,0,1.6000000001567487,0.4
3960,10025,710666.6537235606,6103636.811360925,0,1.6000000001567487,0.4
3960,10026,710666.485279038,6103636.44855734,0,1.6000000001567487,0.4
3960,10027,710666.3168345153,6103636.085753752,0,1.6000000001567487,0.4
3960,10028,710666.1483899927,6103635.722950166,0,1.6000000001567487,0.4
3960,10029,710665.97994547,6103635.360146578,0,1.6000000001567487,0.4
3960,10030,710665.8115009473,6103634.997342993,0,1.6000000001567487,0.4
3960,10031,710665.6430564247,6103634.634539405,0,1.6000000001567487,0.4
3960,10032,710665.474611902,6103634.271735819,0,1.6000000001567487,0.4
3960,10033,710665.3061673794,6103633.908932231,0,1.6000000001567487,0.4
3960,10034,710665.1377228567,6103633.546128646,0,1.6000000001567487,0.4
3960,10035,710664.969278334,6103633.183325058,0,1.6000000001567487,0.4
3960,10036,710664.8008338114,6103632.820521472,0,1.6000000001567487,0.4
3960,10037,710664.6323892887,6103632.457717884,0,1.6000000001567487,0.4
3960,10038,710664.4639447661,6103632.0949142985,0,1.6000000001567487,0.4
3960,10039,710664.2955002434,6103631.732110711,0,1.6000000001567487,0.4
3960,10040,710664.1270557208,6103631.369307125,0,1.6000000001567487,0.4
3960,10041,710663.9586111981,6103631.006503537,0,1.6000000001567487,0.4
3960,10042,710663.7901666755,6103630.6436999515,0,1.6000000001567487,0.4
3960,10043,710663.6217221528,6103630.280896364,0,1.6000000001567487,0.4
3960,10044,710663.4532776301,6103629.918092778,0,1.6000000001567487,0.4
3960,10045,710663.2848331075,6103629.55528919,0,1.6000000001567487,0.4
3960,10046,710663.1163885848,6103629.192485604,0,1.6000000001567487,0.4
3960,10047,710662.9479440622,6103628.829682017,0,1.6000000001567487,0.4
3960,10048,710662.7794995395,6103628.466878431,0,1.6000000001567487,0.4
3960,10049,710662.6110550169,6103628.104074843,0,1.6000000001567487,0.4
3960,10050,710662.4426104942,6103627.741271257,0,1.6000000001567487,0.4
3960,10051,710662.2741659716,6103627.37846767,0,1.6000000001567487,0.4
3960,10052,710662.1057214489,6103627.015664084,0,1.6000000001567487,0.4
3960,10053,710661.9372769262,6103626.652860496,0,1.6000000001567487,0.4
3960,10054,710661.7688324036,6103626.29005691,0,1.6000000001567487,0.4
3960,10055,710661.6003878809,6103625.927253323,0,1.6000000001567487,0.4
3960,10056,710661.4319433583,6103625.564449737,0,1.6000000001567487,0.4
3960,10057,710661.2634988356,6103625.201646149,0,1.6000000001567487,0.4
3960,10058,710661.095054313,6103624.838842563,0,1.6000000001567487,0.4
3960,10059,710660.9266097903,6103624.476038976,0,1.6000000001567487,0.4
3960,10060,710660.7581652676,6103624.11323539,0,1.6000000001567487,0.4
3960,10061,710660.589720745,6103623.750431802,0,1.6000000001567487,0.4
